order_id,order_date,region,category,units,unit_price,customer_age,discount
ORD-01602,2024-08-26,SOUTH,Clothing,2,40.72,52.0,0.13
ORD-01603,2023-08-20,West,Clothing,3,44.14,55.0,0.22
ORD-01604,2023-04-01,north,Electronics,5,179.37,33.0,0.05
ORD-01605,2024-10-12,north,Clothing,1,58.24,43.0,0.14
ORD-01606,2023-04-19,EAST,Home,4,143.75,39.0,0.08
ORD-01607,2024-03-10,NORTH,Electronics,6,14.68,24.0,0.5
ORD-01608,2023-06-22,EAST,Clothing,6,121.63,36.0,0.47
ORD-01609,2023-04-03,SOUTH,Electronics,9,34.96,45.0,0.06
ORD-01610,2024-07-21,WEST,Electronics,11,103.13,32.0,0.29
ORD-01611,2023-04-16,West,Electronics,9,34.74,34.0,0.13
ORD-01612,2024-05-04,South,Home,1,46.44,36.0,0.34
ORD-01613,2024-05-21,WEST,Books,5,27.23,63.0,0.2
ORD-01614,2023-02-14,north,Books,9,104.38,16.0,0.18
ORD-01615,2023-05-07,SOUTH,Books,7,114.84,44.0,0.16
ORD-01616,2024-08-03,NORTH,Books,6,35.83,35.0,0.08
ORD-01617,2024-01-06,west,Sports,5,,30.0,0.21
ORD-01618,2023-03-30,West,Clothing,5,142.49,35.0,0.36
ORD-01619,2024-12-25,WEST,Books,7,39.11,46.0,0.13
ORD-01620,2023-07-13,West,Sports,2,,47.0,0.24
ORD-01621,2023-01-03,West,Home,6,31.11,40.0,0.39
ORD-01622,2024-11-06,North,Sports,3,98.1,51.0,0.42
ORD-01623,2023-01-13,West,Electronics,8,99.66,53.0,0.18
ORD-01624,2024-02-09,east,Sports,10,157.07,48.0,0.06
ORD-01625,2024-12-26,SOUTH,Home,6,123.85,31.0,0.39
ORD-01626,2024-02-27,EAST,Clothing,5,118.59,44.0,0.22
ORD-01627,2024-03-03,south,Electronics,11,59.77,44.0,0.14
ORD-01628,2023-10-11,North,Books,8,54.82,28.0,0.14
ORD-01629,2023-04-03,north,Home,5,97.23,19.0,0.03
ORD-01630,2024-02-23,NORTH,Clothing,1,57.5,14.0,0.28
ORD-01631,2024-10-17,South,Clothing,1,126.49,39.0,0.1
ORD-01632,2023-03-08,West,Sports,3,29.6,42.0,0.13
ORD-01633,2024-10-05,East,Home,3,14.41,24.0,0.19
ORD-01634,2023-10-31,SOUTH,Electronics,8,90.06,51.0,0.45
ORD-01635,2024-01-27,South,Clothing,6,42.79,40.0,0.26
ORD-01636,2023-05-01,SOUTH,Electronics,11,26.15,54.0,0.28
ORD-01637,2024-03-30,North,Books,6,217.27,42.0,0.25
ORD-01638,2023-05-14,west,Sports,10,63.62,25.0,0.19
ORD-01639,2023-07-19,NORTH,Sports,7,21.5,43.0,0.06
ORD-01640,2024-06-11,East,Books,4,39.14,46.0,0.12
ORD-01641,2023-02-06,West,Books,8,51.63,31.0,0.34
ORD-01642,2023-11-23,EAST,Home,5,88.87,21.0,0.18
ORD-01643,2024-03-10,WEST,Books,4,39.29,39.0,0.11
ORD-01644,2023-04-07,NORTH,Electronics,6,56.74,26.0,0.48
ORD-01645,2023-08-04,,Home,8,75.8,51.0,0.26
ORD-01646,2023-09-09,East,Home,5,85.27,33.0,0.25
ORD-01647,2024-04-30,WEST,Electronics,8,59.63,59.0,0.19
ORD-01648,2024-12-14,East,Home,11,177.64,13.0,0.12
ORD-01649,2024-09-03,west,Books,5,98.76,40.0,0.19
ORD-01650,2023-05-19,WEST,Clothing,4,95.3,55.0,0.16
ORD-01651,2023-01-14,SOUTH,Home,5,3083.7878860567903,27.0,0.18
ORD-01652,2023-02-07,West,Clothing,10,127.09,36.0,0.03
ORD-01653,2024-03-11,east,Clothing,2,72.49,33.0,0.28
ORD-01654,2023-04-25,South,Electronics,11,29.22,30.0,0.2
ORD-01655,2023-06-19,,Clothing,5,82.65,41.0,0.23
ORD-01656,2024-09-11,,Sports,10,89.53,22.0,0.24
ORD-01657,2024-09-30,east,Sports,9,5074.95511625105,37.0,0.45
ORD-01658,2024-09-05,NORTH,Books,9,26.94,44.0,0.15
ORD-01659,2023-07-05,,Books,10,32.35,35.0,0.09
ORD-01660,2024-03-28,West,Books,3,65.02,,0.34
ORD-01661,2024-03-22,South,Home,7,94.79,50.0,0.18
ORD-01662,2023-05-16,South,Home,2,23.07,47.0,0.2
ORD-01663,2024-02-09,North,Books,4,27.53,26.0,0.04
ORD-01664,2024-01-19,south,Books,1,109.39,22.0,0.27
ORD-01665,2023-10-17,WEST,Home,8,23.87,27.0,0.14
ORD-01666,2024-07-03,West,Home,7,32.7,45.0,0.32
ORD-01667,2024-05-10,north,Home,9,113.78,41.0,0.16
ORD-01668,2024-01-25,EAST,Clothing,2,93.91,47.0,0.24
ORD-01669,2024-06-14,south,Clothing,4,39.59,34.0,0.07
ORD-01670,2024-07-11,East,Electronics,8,87.08,27.0,0.1
ORD-01671,2024-02-19,South,Home,10,76.58,49.0,0.39
ORD-01672,2023-07-15,South,Books,10,58.04,31.0,0.2
ORD-01673,2024-07-08,South,Books,1,47.94,40.0,0.3
ORD-01674,2024-06-08,East,Sports,5,84.88,19.0,0.05
ORD-01675,2024-12-19,south,Electronics,1,25.61,31.0,0.18
ORD-01676,2023-04-20,south,Books,10,84.25,50.0,0.2
ORD-01677,2023-11-03,WEST,Books,2,71.97,,0.1
ORD-01678,2024-11-06,EAST,Home,10,75.42,48.0,0.12
ORD-01679,2024-01-12,South,Clothing,2,31.61,10.0,0.07
ORD-01680,2024-11-20,west,Clothing,1,141.63,31.0,0.18
ORD-01681,2023-01-10,WEST,Books,10,39.69,36.0,0.18
ORD-01682,2023-01-26,North,Sports,5,44.39,59.0,0.15
ORD-01683,2024-08-04,EAST,Books,5,56.47,24.0,0.19
ORD-01684,2023-09-20,North,Home,8,93.77,46.0,0.1
ORD-01685,2024-01-16,east,Books,4,73.93,51.0,0.26
ORD-01686,2023-11-09,NORTH,Electronics,8,17.69,29.0,0.13
ORD-01687,2023-10-26,east,Books,5,63.0,34.0,0.11
ORD-01688,2024-11-17,north,Electronics,3,66.59,,0.23
ORD-01689,2023-03-10,south,Sports,5,143.75,20.0,0.19
ORD-01690,2024-07-18,west,Sports,1,51.03,33.0,0.33
ORD-01691,2024-10-12,SOUTH,Home,4,,53.0,0.18
ORD-01692,2024-04-25,WEST,Clothing,7,278.18,44.0,0.15
ORD-01693,2023-10-16,West,Books,2,128.82,36.0,0.05
ORD-01694,2023-04-27,west,Books,2,30.27,39.0,0.12
ORD-01695,2024-05-13,,Books,8,101.78,45.0,0.32
ORD-01696,2023-12-09,WEST,Home,5,84.48,47.0,0.18
ORD-01697,2023-04-20,north,Clothing,2,49.85,31.0,0.19
ORD-01698,2023-09-20,south,Electronics,9,102.53,56.0,0.23
ORD-01699,2024-12-03,WEST,Clothing,9,29.92,54.0,0.17
ORD-01700,2023-07-13,EAST,Home,1,40.29,46.0,0.23
ORD-01701,2023-05-11,South,Home,3,56.89,28.0,0.05
ORD-01702,2024-05-13,SOUTH,Home,5,48.23,26.0,0.1
ORD-01703,2023-05-26,WEST,Clothing,9,95.63,34.0,0.11
ORD-01704,2024-11-03,East,Sports,1,61.84,39.0,0.45
ORD-01705,2024-09-19,SOUTH,Clothing,9,44.85,17.0,0.15
ORD-01706,2024-12-19,west,Sports,4,127.51,44.0,0.13
ORD-01707,2024-10-29,North,Clothing,2,93.36,53.0,0.18
ORD-01708,2023-06-28,north,Home,10,20.77,45.0,0.17
ORD-01709,2023-06-05,east,Books,1,20.43,30.0,0.28
ORD-01710,2023-09-08,west,Clothing,2,45.08,28.0,0.11
ORD-01711,2023-12-10,North,Clothing,11,22.96,42.0,0.17
ORD-01712,2024-10-05,NORTH,Clothing,6,115.13,36.0,0.06
ORD-01713,2024-06-20,north,Sports,6,41.71,43.0,0.21
ORD-01714,2024-04-16,West,Electronics,8,88.56,45.0,0.19
ORD-01715,2024-10-04,north,Home,7,,51.0,0.09
ORD-01716,2024-04-17,south,Books,7,12.67,24.0,0.15
ORD-01717,2023-10-05,West,Books,1,43.1,41.0,0.35
ORD-01718,2023-10-29,NORTH,Home,7,55.11,34.0,0.09
ORD-01719,2024-01-13,east,Electronics,4,76.09,37.0,0.26
ORD-01720,2023-03-06,SOUTH,Electronics,9,111.13,48.0,0.22
ORD-01721,2024-06-26,WEST,Home,6,223.14,50.0,0.44
ORD-01722,2024-04-22,South,Sports,2,167.04,55.0,0.18
ORD-01723,2024-06-18,South,Electronics,10,61.34,43.0,0.05
ORD-01724,2024-01-26,NORTH,Sports,4,60.84,37.0,0.33
ORD-01725,2024-07-26,east,Books,3,156.54,35.0,0.24
ORD-01726,2024-11-25,West,Electronics,11,63.63,17.0,0.28
ORD-01727,2024-02-21,North,Clothing,9,42.4,54.0,0.15
ORD-01728,2023-11-21,south,Clothing,10,116.3,34.0,0.1
ORD-01729,2023-03-18,west,Sports,8,78.51,44.0,0.45
ORD-01730,2024-07-23,North,Home,11,20.16,46.0,0.15
ORD-01731,2024-10-22,North,Clothing,2,51.35,23.0,0.62
ORD-01732,2024-05-26,east,Clothing,7,23.55,27.0,0.14
ORD-01733,2024-09-24,south,Home,4,6.3,57.0,0.22
ORD-01734,2024-09-21,North,Electronics,5,181.13,41.0,0.2
ORD-01735,2024-08-06,South,Clothing,3,69.18,31.0,0.19
ORD-01736,2024-01-03,North,Electronics,3,52.69,36.0,0.09
ORD-01737,2023-03-14,south,Books,5,44.83,51.0,0.09
ORD-01738,2023-01-03,East,Books,11,64.44,49.0,0.27
ORD-01739,2023-05-30,East,Home,7,1357.3514999012166,20.0,0.38
ORD-01740,2023-11-12,NORTH,Electronics,4,30.7,58.0,0.17
ORD-01741,2024-06-27,WEST,Clothing,5,46.32,50.0,0.22
ORD-01742,2023-11-30,north,Sports,6,147.27,36.0,0.35
ORD-01743,2023-01-17,West,Clothing,3,114.67,,0.1
ORD-01744,2023-06-03,SOUTH,Electronics,6,46.36,51.0,0.49
ORD-01745,2024-12-16,WEST,Electronics,8,192.29,44.0,0.39
ORD-01746,2024-12-23,NORTH,Sports,3,60.84,21.0,0.38
ORD-01747,2023-10-03,North,Electronics,7,,35.0,0.06
ORD-01748,2024-08-11,,Home,8,80.78,76.0,0.17
ORD-01749,2024-06-09,north,Sports,6,161.56,38.0,0.15
ORD-01750,2024-11-11,NORTH,Books,4,143.03,29.0,0.03
ORD-01751,2024-10-10,East,Home,7,37.48,26.0,0.04
ORD-01752,2024-04-04,West,Clothing,9,26.08,59.0,0.08
ORD-01753,2023-10-16,North,Electronics,3,49.41,48.0,0.14
ORD-01754,2024-04-03,west,Electronics,7,89.6,55.0,0.14
ORD-01755,2023-08-22,west,Sports,8,105.31,41.0,0.4
ORD-01756,2023-09-12,West,Electronics,4,130.79,53.0,0.02
ORD-01757,2024-03-20,EAST,Electronics,5,71.7,28.0,0.34
ORD-01758,2024-02-22,east,Sports,10,73.26,40.0,0.06
ORD-01759,2024-02-29,South,Home,4,69.98,41.0,0.12
ORD-01760,2023-10-09,EAST,Clothing,7,120.5,55.0,0.29
ORD-01761,2023-10-27,WEST,Books,2,106.47,42.0,0.09
ORD-01762,2023-01-08,North,Home,11,36.48,30.0,0.06
ORD-01763,2024-03-15,SOUTH,Sports,7,98.45,39.0,0.09
ORD-01764,2024-02-25,North,Home,9,115.74,18.0,0.15
ORD-01765,2024-11-14,WEST,Books,7,121.48,10.0,0.26
ORD-01766,2024-01-04,south,Sports,4,78.56,48.0,0.32
ORD-01767,2023-12-08,East,Home,4,75.81,,0.09
ORD-01768,2023-02-19,West,Clothing,8,62.64,35.0,0.31
ORD-01769,2023-05-24,WEST,Sports,10,67.07,48.0,0.2
ORD-01770,2023-09-05,north,Clothing,2,174.67,55.0,0.04
ORD-01771,2023-10-03,west,Electronics,10,68.57,44.0,0.19
ORD-01772,2023-09-23,WEST,Home,10,38.67,61.0,0.28
ORD-01773,2023-10-16,north,Sports,2,79.64,44.0,0.27
ORD-01774,2024-07-16,West,Electronics,2,104.02,42.0,0.36
ORD-01775,2023-04-06,SOUTH,Sports,8,118.39,41.0,0.21
ORD-01776,2023-08-31,east,Sports,10,30.43,23.0,0.39
ORD-01777,2023-04-30,South,Sports,5,153.39,49.0,0.11
ORD-01778,2023-08-13,NORTH,Home,8,101.59,9.0,0.24
ORD-01779,2024-05-15,NORTH,Clothing,11,148.17,31.0,0.25
ORD-01780,2023-02-04,North,Home,4,22.23,38.0,0.4
ORD-01781,2023-09-06,north,Electronics,3,124.33,29.0,0.11
ORD-01782,2023-01-18,EAST,Sports,11,29.31,33.0,0.07
ORD-01783,2024-11-29,SOUTH,Books,4,53.47,60.0,0.25
ORD-01784,2024-06-15,North,Home,6,103.66,51.0,0.06
ORD-01785,2023-06-28,EAST,Home,5,27.12,30.0,0.03
ORD-01786,2023-05-25,East,Books,6,44.18,32.0,0.12
ORD-01787,2023-03-14,south,Home,3,21.9,23.0,0.27
ORD-01788,2023-12-12,west,Sports,8,101.96,46.0,0.06
ORD-01789,2024-07-04,South,Sports,8,36.03,35.0,0.14
ORD-01790,2024-03-03,WEST,Sports,3,65.7,14.0,0.14
ORD-01791,2024-10-06,North,Books,6,84.58,39.0,0.58
ORD-01792,2023-09-09,EAST,Books,1,79.06,43.0,0.05
ORD-01793,2023-07-23,WEST,Clothing,3,74.49,50.0,0.52
ORD-01794,2023-12-16,west,Electronics,11,74.39,37.0,0.15
ORD-01795,2023-05-28,east,Home,6,23.11,34.0,0.12
ORD-01796,2024-12-14,East,Sports,7,55.51,62.0,0.18
ORD-01797,2023-05-16,SOUTH,Electronics,10,73.96,38.0,0.44
ORD-01798,2023-12-17,EAST,Home,8,68.82,47.0,0.18
ORD-01799,2024-01-17,west,Electronics,9,59.94,32.0,0.35
ORD-01800,2023-02-11,West,Home,8,39.7,46.0,0.04
ORD-01801,2023-12-09,south,Electronics,6,2259.064096265397,21.0,0.03
ORD-01802,2023-11-29,NORTH,Books,7,87.41,32.0,0.33
ORD-01803,2023-07-09,EAST,Sports,4,48.41,24.0,0.12
ORD-01804,2023-04-04,North,Books,10,118.9,31.0,0.18
ORD-01805,2023-02-03,NORTH,Books,2,155.33,53.0,0.51
ORD-01806,2023-01-07,South,Clothing,10,66.56,31.0,0.16
ORD-01807,2023-12-18,east,Home,10,37.08,47.0,0.32
ORD-01808,2023-03-07,north,Electronics,2,26.86,56.0,0.12
ORD-01809,2024-12-02,North,Clothing,8,52.94,38.0,0.21
ORD-01810,2023-06-28,North,Home,11,63.37,50.0,0.05
ORD-01811,2024-04-21,WEST,Books,7,25.75,44.0,0.37
ORD-01812,2024-05-07,east,Electronics,4,51.83,39.0,0.36
ORD-01813,2023-12-29,NORTH,Sports,10,115.11,47.0,0.38
ORD-01814,2024-10-07,north,Home,6,10.83,60.0,0.05
ORD-01815,2023-03-22,east,Sports,2,69.34,30.0,0.3
ORD-01816,2023-06-21,North,Home,3,697.8057302780255,26.0,0.34
ORD-01817,2023-07-04,east,Home,8,64.68,26.0,0.09
ORD-01818,2023-04-09,SOUTH,Books,6,160.37,50.0,0.26
ORD-01819,2023-08-04,West,Sports,3,62.68,52.0,0.24
ORD-01820,2023-08-17,north,Electronics,9,56.77,32.0,0.01
ORD-01821,2024-07-13,east,Home,2,97.92,12.0,0.1
ORD-01822,2023-08-09,NORTH,Electronics,3,78.64,30.0,0.17
ORD-01823,2024-10-02,West,Home,6,69.53,45.0,0.08
ORD-01824,2024-07-18,West,Sports,1,80.46,37.0,0.03
ORD-01825,2024-10-21,East,Sports,5,134.46,40.0,0.2
ORD-01826,2023-03-18,South,Clothing,11,110.59,32.0,0.04
ORD-01827,2024-12-20,NORTH,Clothing,11,54.16,50.0,0.11
ORD-01828,2024-03-24,West,Home,10,155.27,42.0,0.5
ORD-01829,2024-12-19,east,Clothing,4,45.9,45.0,0.03
ORD-01830,2023-09-17,North,Electronics,1,69.34,40.0,0.25
ORD-01831,2024-11-27,SOUTH,Clothing,9,74.57,44.0,0.11
ORD-01832,2024-03-06,south,Home,5,52.42,44.0,0.11
ORD-01833,2023-02-22,west,Home,9,,27.0,0.23
ORD-01834,2023-10-27,EAST,Sports,2,50.65,42.0,0.11
ORD-01835,2023-04-11,East,Home,8,59.45,,0.17
ORD-01836,2024-11-19,,Clothing,7,120.55,52.0,0.38
ORD-01837,2023-08-11,NORTH,Books,11,47.1,,0.48
ORD-01838,2023-06-12,south,Books,2,24.91,26.0,0.23
ORD-01839,2024-02-09,north,Home,5,70.64,28.0,0.23
ORD-01840,2023-11-07,West,Home,11,30.97,33.0,0.15
ORD-01841,2023-03-12,South,Clothing,5,28.4,40.0,0.12
ORD-01842,2024-08-19,SOUTH,Sports,8,11.08,37.0,0.1
ORD-01843,2024-09-10,NORTH,Sports,2,12.56,25.0,0.06
ORD-01844,2024-06-27,NORTH,Electronics,9,13.47,24.0,0.14
ORD-01845,2024-03-26,East,Clothing,4,167.61,13.0,0.06
ORD-01846,2023-10-22,NORTH,Clothing,7,13.42,1.0,0.17
ORD-01847,2024-02-01,North,Sports,10,30.38,36.0,0.19
ORD-01848,2024-01-16,WEST,Electronics,8,,66.0,0.09
ORD-01849,2023-05-01,south,Clothing,6,95.24,60.0,0.13
ORD-01850,2023-03-01,SOUTH,Clothing,3,101.37,26.0,0.1
ORD-01851,2023-07-05,South,Home,4,37.1,40.0,0.23
ORD-01852,2023-11-29,WEST,Clothing,10,2637.289422435342,20.0,0.29
ORD-01853,2023-04-28,south,Home,3,58.95,22.0,0.1
ORD-01854,2023-03-19,west,Books,8,65.99,24.0,0.15
ORD-01855,2024-09-14,west,Sports,6,71.82,35.0,0.22
ORD-01856,2023-10-02,EAST,Electronics,4,,36.0,0.04
ORD-01857,2024-03-03,south,Electronics,8,43.41,41.0,0.25
ORD-01858,2024-01-19,east,Electronics,4,130.99,46.0,0.07
ORD-01859,2024-06-21,south,Sports,4,181.7,34.0,0.04
ORD-01860,2024-06-24,South,Books,6,50.91,38.0,0.16
ORD-01861,2023-08-05,SOUTH,Home,9,217.39,25.0,0.33
ORD-01862,2024-09-11,SOUTH,Books,10,45.3,22.0,0.16
ORD-01863,2023-09-29,north,Home,7,69.31,20.0,0.13
ORD-01864,2024-09-02,SOUTH,Clothing,8,59.31,46.0,0.37
ORD-01865,2023-10-23,North,Home,9,67.56,34.0,0.1
ORD-01866,2023-03-23,South,Books,3,122.49,16.0,0.11
ORD-01867,2024-07-09,EAST,Electronics,3,,37.0,0.07
ORD-01868,2023-01-23,WEST,Books,6,27.48,23.0,0.25
ORD-01869,2024-07-18,NORTH,Home,7,42.86,58.0,0.36
ORD-01870,2023-02-01,East,Electronics,8,57.14,31.0,0.48
ORD-01871,2023-06-01,south,Clothing,2,73.33,46.0,0.15
ORD-01872,2024-03-17,NORTH,Home,9,37.23,51.0,0.08
ORD-01873,2024-11-19,North,Clothing,5,40.25,27.0,0.21
ORD-01874,2023-10-26,NORTH,Clothing,10,2181.912253899037,39.0,0.1
ORD-01875,2023-03-30,NORTH,Books,8,76.71,45.0,0.39
ORD-01876,2023-06-20,North,Home,11,112.14,39.0,0.13
ORD-01877,2024-10-17,south,Home,7,42.48,42.0,0.16
ORD-01878,2024-06-15,SOUTH,Books,6,89.64,22.0,0.29
ORD-01879,2023-03-15,NORTH,Electronics,3,59.38,45.0,0.16
ORD-01880,2023-10-09,NORTH,Clothing,5,46.86,32.0,0.35
ORD-01881,2023-07-13,NORTH,Electronics,10,60.68,42.0,0.16
ORD-01882,2023-05-10,SOUTH,Sports,5,66.34,49.0,0.35
ORD-01883,2024-09-10,SOUTH,Electronics,1,25.2,46.0,0.23
ORD-01884,2024-03-27,SOUTH,Sports,3,26.79,42.0,0.29
ORD-01885,2023-05-12,North,Electronics,7,97.3,46.0,0.5
ORD-01886,2024-04-20,north,Clothing,7,,46.0,0.05
ORD-01887,2023-10-30,,Books,11,73.67,56.0,0.1
ORD-01888,2023-02-14,north,Sports,11,95.53,38.0,0.15
ORD-01889,2023-11-25,north,Electronics,6,60.92,40.0,0.24
ORD-01890,2023-05-16,North,Clothing,7,90.66,49.0,0.25
ORD-01891,2023-06-29,WEST,Sports,9,66.61,32.0,0.04
ORD-01892,2024-10-04,EAST,Clothing,1,68.64,22.0,0.09
ORD-01893,2024-06-03,east,Clothing,7,128.55,44.0,0.22
ORD-01894,2023-04-09,WEST,Books,6,56.64,36.0,0.52
ORD-01895,2024-09-14,North,Electronics,9,97.98,24.0,0.13
ORD-01896,2024-02-24,WEST,Sports,9,21.68,44.0,0.11
ORD-01897,2024-10-01,North,Sports,8,71.99,55.0,0.46
ORD-01898,2024-06-30,EAST,Sports,8,148.24,18.0,0.31
ORD-01899,2023-09-06,south,Clothing,8,226.66,50.0,0.12
ORD-01900,2024-01-26,south,Electronics,7,22.61,8.0,0.11
ORD-01901,2024-01-24,WEST,Home,3,49.89,33.0,0.33
ORD-01902,2024-06-10,North,Clothing,4,,60.0,0.24
ORD-01903,2023-07-01,WEST,Sports,9,58.14,34.0,0.05
ORD-01904,2023-09-01,south,Books,7,107.82,39.0,0.32
ORD-01905,2023-06-28,EAST,Sports,3,131.32,47.0,0.51
ORD-01906,2023-08-05,west,Books,10,133.88,17.0,0.01
ORD-01907,2023-04-28,North,Books,11,20.95,39.0,0.09
ORD-01908,2023-01-27,west,Electronics,7,65.41,39.0,0.34
ORD-01909,2024-11-18,east,Electronics,3,41.87,60.0,0.18
ORD-01910,2023-02-24,EAST,Electronics,11,55.92,23.0,0.11
ORD-01911,2024-10-11,north,Home,3,46.11,33.0,0.34
ORD-01912,2023-01-03,south,Clothing,5,21.85,27.0,0.12
ORD-01913,2024-07-22,East,Sports,10,132.09,26.0,0.19
ORD-01914,2023-08-29,South,Electronics,6,37.5,52.0,0.26
ORD-01915,2024-01-14,north,Sports,3,42.43,38.0,0.09
ORD-01916,2023-07-26,north,Books,1,148.77,31.0,0.14
ORD-01917,2023-12-25,west,Electronics,4,18.74,32.0,0.09
ORD-01918,2023-11-27,North,Electronics,8,83.65,31.0,0.08
ORD-01919,2024-01-23,EAST,Clothing,8,117.02,32.0,0.2
ORD-01920,2023-10-15,WEST,Clothing,3,141.78,23.0,0.25
ORD-01921,2024-01-28,North,Clothing,2,80.1,35.0,0.42
ORD-01922,2024-08-26,North,Home,8,99.09,34.0,0.17
ORD-01923,2023-11-14,EAST,Electronics,2,116.99,29.0,0.08
ORD-01924,2023-09-22,,Electronics,1,58.75,40.0,0.25
ORD-01925,2023-04-07,EAST,Books,6,33.7,41.0,0.04
ORD-01926,2023-09-20,,Sports,7,155.47,31.0,0.52
ORD-01927,2023-04-02,EAST,Clothing,3,92.64,36.0,0.17
ORD-01928,2023-05-14,south,Sports,3,65.36,64.0,0.04
ORD-01929,2024-11-27,EAST,Clothing,3,22.8,63.0,0.13
ORD-01930,2023-03-07,EAST,Clothing,4,8.91,25.0,0.15
ORD-01931,2023-12-19,North,Electronics,1,82.63,27.0,0.24
ORD-01932,2024-09-01,,Home,1,8.32,25.0,0.29
ORD-01933,2024-11-27,west,Home,5,64.9,51.0,0.32
ORD-01934,2023-04-18,East,Books,1,38.77,33.0,0.18
ORD-01935,2023-04-30,SOUTH,Electronics,4,46.03,41.0,0.14
ORD-01936,2023-09-30,SOUTH,Electronics,7,134.75,62.0,0.09
ORD-01937,2024-02-10,North,Home,1,39.04,38.0,0.27
ORD-01938,2024-12-02,North,Electronics,7,67.03,46.0,0.19
ORD-01939,2023-06-01,North,Electronics,7,39.19,44.0,0.19
ORD-01940,2023-05-01,West,Books,7,77.85,31.0,0.12
ORD-01941,2023-07-05,North,Sports,7,70.99,51.0,0.49
ORD-01942,2024-10-01,WEST,Home,9,64.93,28.0,0.31
ORD-01943,2023-01-22,north,Electronics,1,117.25,54.0,0.16
ORD-01944,2023-10-05,,Sports,2,18.78,31.0,0.38
ORD-01945,2023-03-28,SOUTH,Home,4,14.68,32.0,0.18
ORD-01946,2023-04-25,south,Books,8,26.26,25.0,0.28
ORD-01947,2024-11-01,WEST,Electronics,10,71.22,27.0,0.09
ORD-01948,2023-01-02,WEST,Home,11,86.35,33.0,0.2
ORD-01949,2023-08-24,West,Electronics,7,3.75,9.0,0.73
ORD-01950,2024-10-31,North,Books,5,85.64,35.0,0.1
ORD-01951,2024-03-20,west,Clothing,5,5887.017683684435,32.0,0.07
ORD-01952,2023-02-22,north,Sports,1,50.75,47.0,0.22
ORD-01953,2023-12-06,WEST,Electronics,6,157.87,43.0,0.18
ORD-01954,2024-12-10,South,Books,6,81.74,30.0,0.08
ORD-01955,2023-10-20,South,Electronics,3,147.01,32.0,0.17
ORD-01956,2024-01-22,north,Books,9,130.72,35.0,0.09
ORD-01957,2024-01-24,North,Home,9,50.77,56.0,0.12
ORD-01958,2024-04-27,NORTH,Sports,4,108.1,,0.07
ORD-01959,2023-05-17,West,Books,11,50.69,29.0,0.31
ORD-01960,2024-09-05,WEST,Clothing,2,169.66,24.0,0.17
ORD-01961,2024-12-23,west,Electronics,11,54.05,20.0,0.05
ORD-01962,2023-04-15,NORTH,Home,9,88.94,42.0,0.39
ORD-01963,2024-08-21,East,Home,3,188.69,,0.17
ORD-01964,2024-08-20,NORTH,Electronics,8,91.4,53.0,0.08
ORD-01965,2024-06-26,SOUTH,Home,4,47.12,50.0,0.31
ORD-01966,2023-09-29,south,Clothing,9,23.88,67.0,0.54
ORD-01967,2023-12-09,North,Clothing,2,18.93,37.0,0.19
ORD-01968,2024-09-05,East,Electronics,3,85.37,35.0,0.3
ORD-01969,2023-04-22,North,Clothing,4,60.67,22.0,0.27
ORD-01970,2024-08-28,south,Clothing,3,26.64,46.0,0.23
ORD-01971,2024-11-04,EAST,Electronics,4,101.04,39.0,0.24
ORD-01972,2024-05-13,,Home,7,100.18,46.0,0.1
ORD-01973,2023-09-07,west,Clothing,7,59.94,24.0,0.58
ORD-01974,2024-02-13,SOUTH,Electronics,7,150.9,42.0,0.06
ORD-01975,2023-02-06,WEST,Home,3,15.97,40.0,0.09
ORD-01976,2024-11-12,EAST,Electronics,3,48.39,40.0,0.26
ORD-01977,2023-09-08,EAST,Sports,11,91.09,30.0,0.16
ORD-01978,2023-02-11,EAST,Home,3,29.14,52.0,0.47
ORD-01979,2024-08-03,WEST,Sports,2,107.25,63.0,0.09
ORD-01980,2024-04-25,East,Sports,5,126.87,25.0,0.12
ORD-01981,2024-03-31,north,Sports,1,,47.0,0.08
ORD-01982,2023-02-09,north,Home,4,153.97,3.0,0.34
ORD-01983,2024-07-02,EAST,Home,10,87.66,46.0,0.09
ORD-01984,2024-04-10,North,Books,3,,16.0,0.35
ORD-01985,2024-08-03,NORTH,Electronics,8,20.36,32.0,0.27
ORD-01986,2024-08-27,north,Sports,6,116.14,22.0,0.16
ORD-01987,2023-06-04,SOUTH,Clothing,4,,35.0,0.13
ORD-01988,2023-06-03,NORTH,Electronics,8,87.56,48.0,0.21
ORD-01989,2024-11-06,east,Clothing,7,,16.0,0.27
ORD-01990,2024-01-24,WEST,Clothing,4,63.93,34.0,0.33
ORD-01991,2023-11-17,West,Electronics,3,112.99,32.0,0.29
ORD-01992,2023-07-29,South,Books,11,44.88,57.0,0.11
ORD-01993,2024-04-12,south,Electronics,2,153.33,43.0,0.38
ORD-01994,2024-07-05,east,Sports,11,92.43,24.0,0.14
ORD-01995,2023-01-02,South,Home,6,29.21,32.0,0.3
ORD-01996,2024-02-08,EAST,Books,11,21.76,57.0,0.16
ORD-01997,2024-12-27,North,Clothing,4,35.73,47.0,0.28
ORD-01998,2023-07-25,west,Electronics,7,61.89,27.0,0.43
ORD-01999,2023-07-25,North,Electronics,7,162.16,35.0,0.25
ORD-00674,2024-03-30,West,Home,11,65.46,7.0,0.15
ORD-01699,2024-12-03,West,Clothing,9,29.92,54.0,0.17
