order_id,order_date,region,category,units,unit_price,customer_age,discount,revenue,month
ORD-01286,2024-10-25,West,Books,5,42.77,37.0,0.14,183.91,2024-10
ORD-01287,2023-06-21,West,Electronics,1,62.71,33.0,0.18,51.42,2023-06
ORD-01288,2023-03-16,North,Home,4,58.42,29.0,0.14,200.96,2023-03
ORD-01289,2024-03-30,North,Electronics,4,35.71,51.0,0.09,129.98,2024-03
ORD-01290,2023-06-20,West,Books,7,16.96,37.0,0.15,100.91,2023-06
ORD-01291,2024-09-19,North,Books,11,48.88,36.0,0.12,473.16,2024-09
ORD-01292,2023-11-21,East,Clothing,8,71.8,32.0,0.43,327.41,2023-11
ORD-01293,2023-01-04,South,Clothing,11,73.95,43.0,0.22,634.49,2023-01
ORD-01294,2024-11-26,North,Clothing,3,40.88,21.0,0.2,98.11,2024-11
ORD-01295,2024-01-12,North,Clothing,3,135.44,32.0,0.16,341.31,2024-01
ORD-01296,2023-07-12,East,Clothing,9,29.48,37.0,0.07,246.75,2023-07
ORD-01297,2024-05-10,North,Clothing,4,6.43,51.0,0.16,21.6,2024-05
ORD-01298,2024-01-23,North,Home,10,117.34,42.0,0.09,1067.79,2024-01
ORD-01299,2023-01-22,East,Sports,6,70.35,24.0,0.27,308.13,2023-01
ORD-01300,2024-07-09,West,Books,3,49.17,32.0,0.2,118.01,2024-07
ORD-01301,2023-10-21,West,Clothing,10,87.79,37.0,0.07,816.45,2023-10
ORD-01302,2024-05-26,South,Sports,7,56.15,24.0,0.34,259.41,2024-05
ORD-01303,2024-10-16,South,Clothing,9,22.14,37.0,0.11,177.34,2024-10
ORD-01304,2024-03-22,South,Sports,5,27.89,38.0,0.13,121.32,2024-03
ORD-01305,2024-05-05,South,Clothing,2,188.06624999999997,33.0,0.32,255.77,2024-05
ORD-01306,2023-07-06,South,Home,8,44.86,70.0,0.33,240.45,2023-07
ORD-01307,2023-06-23,South,Clothing,2,188.06624999999997,33.0,0.29,267.05,2023-06
ORD-01308,2023-10-31,East,Books,8,43.45,43.0,0.39,212.04,2023-10
ORD-01309,2024-09-15,West,Clothing,5,41.62,29.0,0.39,126.94,2024-09
ORD-01310,2024-01-19,West,Sports,9,37.91,44.0,0.3,238.83,2024-01
ORD-01311,2023-09-12,North,Electronics,10,35.65,48.0,0.24,270.94,2023-09
ORD-01312,2024-07-23,South,Home,5,36.49,31.0,0.21,144.14,2024-07
ORD-01313,2024-09-15,North,Electronics,10,24.79,37.0,0.58,104.12,2024-09
ORD-01314,2024-10-21,South,Sports,2,72.24,27.0,0.21,114.14,2024-10
ORD-01315,2023-08-07,North,Home,2,59.3,24.0,0.07,110.3,2023-08
ORD-01316,2024-06-02,North,Books,11,57.69,50.0,0.06,596.51,2024-06
ORD-01317,2024-03-07,West,Sports,7,18.66,31.0,0.26,96.66,2024-03
ORD-01318,2023-11-25,South,Home,5,83.14,37.0,0.28,299.3,2023-11
ORD-01319,2023-10-18,West,Electronics,2,88.34,59.0,0.02,173.15,2023-10
ORD-01320,2023-03-25,North,Clothing,4,66.39500000000001,28.0,0.21,209.81,2023-03
ORD-01321,2023-07-20,North,Clothing,8,85.41,35.0,0.19,553.46,2023-07
ORD-01322,2024-02-06,South,Sports,10,174.27,58.0,0.32,1185.04,2024-02
ORD-01323,2024-10-10,North,Sports,11,188.06624999999997,36.0,0.33,1386.05,2024-10
ORD-01324,2024-09-25,North,Home,5,160.47,36.0,0.15,682.0,2024-09
ORD-01325,2023-05-18,West,Sports,6,87.13,23.0,0.08,480.96,2023-05
ORD-01326,2024-05-11,North,Clothing,2,80.44,18.0,0.15,136.75,2024-05
ORD-01327,2023-03-03,North,Books,1,56.73,36.0,0.19,45.95,2023-03
ORD-01328,2024-05-08,East,Clothing,5,49.04,42.0,0.21,193.71,2024-05
ORD-01329,2023-09-07,South,Clothing,7,42.37,42.0,0.16,249.14,2023-09
ORD-01330,2023-11-25,North,Clothing,2,163.73,32.0,0.05,311.09,2023-11
ORD-01331,2024-06-08,South,Home,5,55.54,38.0,0.11,247.15,2024-06
ORD-01332,2023-11-07,West,Clothing,8,88.1,16.0,0.12,620.22,2023-11
ORD-01333,2024-08-13,North,Clothing,9,100.18,44.0,0.1,811.46,2024-08
ORD-01334,2024-01-26,South,Clothing,11,99.32,40.0,0.08,1005.12,2024-01
ORD-01335,2024-12-31,East,Electronics,4,72.45,62.0,0.14,249.23,2024-12
ORD-01336,2024-04-11,West,Sports,5,158.71,38.0,0.09,722.13,2024-04
ORD-01337,2023-08-05,South,Clothing,10,83.86,27.0,0.46,452.84,2023-08
ORD-01338,2024-07-20,East,Electronics,8,41.63,37.0,0.25,249.78,2024-07
ORD-01339,2023-10-26,North,Home,4,50.59,34.0,0.27,147.72,2023-10
ORD-01340,2024-01-26,North,Sports,8,19.53,43.0,0.2,124.99,2024-01
ORD-01341,2023-04-11,North,Clothing,2,77.48,38.0,0.54,71.28,2023-04
ORD-01342,2023-03-29,North,Sports,5,92.68,23.0,0.11,412.43,2023-03
ORD-01343,2024-02-25,North,Books,4,66.39500000000001,18.0,0.3,185.91,2024-02
ORD-01344,2023-05-17,East,Books,11,87.13,37.0,0.17,795.5,2023-05
ORD-01345,2024-12-30,North,Clothing,1,56.86,55.0,0.21,44.92,2024-12
ORD-01346,2024-09-17,West,Electronics,10,64.01,39.0,0.17,531.28,2024-09
ORD-01347,2024-05-27,West,Clothing,4,64.14,48.0,0.33,171.9,2024-05
ORD-01348,2024-06-21,North,Sports,1,115.97,50.0,0.22,90.46,2024-06
ORD-01349,2024-03-11,North,Books,8,13.72,41.0,0.31,75.73,2024-03
ORD-01350,2023-02-14,North,Books,8,46.8,28.0,0.02,366.91,2023-02
ORD-01351,2023-10-14,West,Sports,2,30.82,40.0,0.05,58.56,2023-10
ORD-01352,2023-12-29,North,Clothing,1,188.06624999999997,52.0,0.32,127.89,2023-12
ORD-01353,2024-10-31,South,Clothing,2,129.88,44.0,0.18,213.0,2024-10
ORD-01354,2023-06-10,South,Sports,5,48.16,47.0,0.04,231.17,2023-06
ORD-01355,2023-12-30,West,Home,2,22.81,32.0,0.29,32.39,2023-12
ORD-01356,2023-09-09,South,Clothing,8,188.06624999999997,36.0,0.12,1323.99,2023-09
ORD-01357,2023-04-09,South,Clothing,1,115.02,37.0,0.01,113.87,2023-04
ORD-01358,2023-03-17,West,Sports,9,19.06,37.0,0.14,147.52,2023-03
ORD-01359,2023-09-25,North,Electronics,10,64.69,52.0,0.1,582.21,2023-09
ORD-01360,2023-03-02,West,Electronics,8,103.86,37.0,0.07,772.72,2023-03
ORD-01361,2023-02-19,North,Books,11,25.92,38.0,0.19,230.95,2023-02
ORD-01362,2023-09-14,South,Electronics,11,64.24,37.0,0.44,395.72,2023-09
ORD-01363,2023-05-28,West,Electronics,1,48.7,22.0,0.12,42.86,2023-05
ORD-01364,2024-02-10,East,Sports,4,44.47,46.0,0.17,147.64,2024-02
ORD-01365,2023-01-13,East,Home,9,39.4,29.0,0.09,322.69,2023-01
ORD-01366,2023-08-09,North,Books,4,109.11,34.0,0.36,279.32,2023-08
ORD-01367,2023-11-28,South,Home,9,188.06624999999997,60.0,0.22,1320.23,2023-11
ORD-01368,2024-12-05,South,Electronics,9,53.92,50.0,0.04,465.87,2024-12
ORD-01369,2024-04-08,South,Electronics,11,80.65,45.0,0.21,700.85,2024-04
ORD-01370,2024-10-05,South,Books,4,65.2,43.0,0.05,247.76,2024-10
ORD-01371,2023-09-08,South,Electronics,4,15.34,36.0,0.05,58.29,2023-09
ORD-01372,2023-11-25,South,Home,1,52.51,62.0,0.11,46.73,2023-11
ORD-01373,2023-11-04,North,Clothing,4,12.83,48.0,0.21,40.54,2023-11
ORD-01374,2024-10-10,South,Clothing,4,45.96,29.0,0.33,123.17,2024-10
ORD-01375,2024-12-02,North,Sports,5,63.1,21.0,0.15,268.18,2024-12
ORD-01376,2024-12-04,West,Books,5,98.85,45.0,0.31,341.03,2024-12
ORD-01377,2024-07-03,East,Books,10,76.17,37.0,0.33,510.34,2024-07
ORD-01378,2024-01-03,North,Clothing,9,110.81,21.0,0.15,847.7,2024-01
ORD-01379,2024-01-31,East,Clothing,9,34.99,43.0,0.15,267.67,2024-01
ORD-01380,2024-12-17,West,Books,1,135.54,35.0,0.03,131.47,2024-12
ORD-01381,2023-07-27,North,Electronics,6,146.55,37.0,0.17,729.82,2023-07
ORD-01382,2023-09-11,North,Clothing,9,12.25,43.0,0.26,81.58,2023-09
ORD-01383,2024-10-17,North,Books,3,18.15,31.0,0.32,37.03,2024-10
ORD-01384,2023-10-10,North,Books,5,62.13,46.0,0.05,295.12,2023-10
ORD-01385,2023-06-21,West,Electronics,8,43.63,32.0,0.47,184.99,2023-06
ORD-01386,2024-02-14,West,Books,9,48.41,33.0,0.09,396.48,2024-02
ORD-01387,2023-08-26,North,Home,10,75.73,32.0,0.12,666.42,2023-08
ORD-01388,2024-10-13,East,Clothing,5,113.49,52.0,0.17,470.98,2024-10
ORD-01389,2024-10-26,North,Books,5,33.66,37.0,0.09,153.15,2024-10
ORD-01390,2023-08-12,East,Sports,5,124.95,54.0,0.11,556.03,2023-08
ORD-01391,2024-01-23,West,Home,8,38.9,59.0,0.19,252.07,2024-01
ORD-01392,2024-12-20,North,Clothing,5,188.06624999999997,29.0,0.17,780.47,2024-12
ORD-01393,2024-06-26,North,Clothing,5,136.13,37.0,0.15,578.55,2024-06
ORD-01394,2023-06-07,East,Home,2,41.76,51.0,0.24,63.48,2023-06
ORD-01395,2024-03-07,West,Electronics,6,23.22,34.0,0.11,123.99,2024-03
ORD-01396,2024-03-29,North,Home,3,66.39500000000001,28.0,0.19,161.34,2024-03
ORD-01397,2024-04-22,North,Electronics,6,37.19,31.0,0.21,176.28,2024-04
ORD-01398,2023-01-19,North,Electronics,10,91.45,33.0,0.24,695.02,2023-01
ORD-01399,2023-08-07,East,Home,9,12.54,54.0,0.06,106.09,2023-08
ORD-01400,2024-09-16,East,Books,6,18.34,40.0,0.13,95.73,2024-09
ORD-01401,2023-06-26,West,Sports,11,89.86,53.0,0.4,593.08,2023-06
ORD-01402,2023-08-08,West,Electronics,11,36.06,44.0,0.15,337.16,2023-08
ORD-01403,2023-08-24,West,Clothing,5,46.37,34.0,0.28,166.93,2023-08
ORD-01404,2023-05-10,West,Home,9,103.58,33.0,0.2,745.78,2023-05
ORD-01405,2023-04-24,North,Home,4,116.55,45.0,0.09,424.24,2023-04
ORD-01406,2023-09-11,East,Sports,10,132.23,48.0,0.08,1216.52,2023-09
ORD-01407,2024-10-01,North,Books,5,98.34,50.0,0.03,476.95,2024-10
ORD-01408,2023-01-02,South,Home,3,55.6,35.0,0.3,116.76,2023-01
ORD-01409,2023-07-27,West,Electronics,2,52.56,40.0,0.37,66.23,2023-07
ORD-01410,2023-02-14,East,Electronics,10,48.52,45.0,0.04,465.79,2023-02
ORD-01411,2024-02-15,West,Electronics,4,25.99,33.0,0.19,84.21,2024-02
ORD-01412,2023-07-03,South,Books,9,32.67,24.0,0.28,211.7,2023-07
ORD-01413,2024-08-01,South,Clothing,1,122.01,28.0,0.08,112.25,2024-08
ORD-01414,2024-03-03,South,Clothing,6,38.71,35.0,0.13,202.07,2024-03
ORD-01415,2024-07-26,North,Books,5,26.12,46.0,0.37,82.28,2024-07
ORD-01416,2024-04-09,North,Sports,5,128.13,53.0,0.08,589.4,2024-04
ORD-01417,2023-11-17,South,Home,2,72.83,22.0,0.08,134.01,2023-11
ORD-01418,2024-09-21,North,Sports,1,165.85,31.0,0.03,160.87,2024-09
ORD-01419,2023-12-15,West,Books,4,155.47,34.0,0.15,528.6,2023-12
ORD-01420,2024-11-25,North,Books,6,27.91,48.0,0.08,154.06,2024-11
ORD-01421,2024-12-28,North,Sports,9,59.48,32.0,0.14,460.38,2024-12
ORD-01422,2024-03-06,West,Electronics,6,30.89,33.0,0.19,150.13,2024-03
ORD-01423,2024-05-08,North,Books,3,30.69,21.0,0.41,54.32,2024-05
ORD-01424,2023-07-06,West,Sports,3,47.57,44.0,0.22,111.31,2023-07
ORD-01425,2024-08-18,East,Sports,7,93.1,36.0,0.18,534.39,2024-08
ORD-01426,2024-05-05,North,Home,5,93.44,30.0,0.19,378.43,2024-05
ORD-01427,2024-10-21,East,Books,10,86.41,35.0,0.35,561.66,2024-10
ORD-01428,2023-07-15,East,Sports,5,55.49,52.0,0.34,183.12,2023-07
ORD-01429,2024-07-29,West,Sports,7,96.53,26.0,0.39,412.18,2024-07
ORD-01430,2023-12-10,West,Sports,1,25.82,28.0,0.12,22.72,2023-12
ORD-01431,2023-05-16,East,Sports,3,73.57,53.0,0.15,187.6,2023-05
ORD-01432,2023-05-06,East,Clothing,10,64.42,39.0,0.11,573.34,2023-05
ORD-01433,2024-02-15,South,Books,4,53.29,46.0,0.13,185.45,2024-02
ORD-01434,2023-08-22,East,Home,5,75.39,43.0,0.13,327.95,2023-08
ORD-01435,2023-03-16,West,Sports,7,11.51,38.0,0.29,57.2,2023-03
ORD-01436,2023-11-09,East,Sports,1,31.34,34.0,0.03,30.4,2023-11
ORD-01437,2024-04-22,East,Sports,6,88.54,48.0,0.18,435.62,2024-04
ORD-01438,2023-08-22,South,Home,4,63.33,37.0,0.18,207.72,2023-08
ORD-01439,2024-11-29,West,Home,2,19.8,51.0,0.3,27.72,2024-11
ORD-01440,2024-07-23,West,Electronics,5,62.39,24.0,0.12,274.52,2024-07
ORD-01441,2024-01-10,North,Books,5,43.94,54.0,0.27,160.38,2024-01
ORD-01442,2024-11-14,North,Home,3,123.86,34.0,0.15,315.84,2024-11
ORD-01443,2023-11-13,South,Home,6,27.3,29.0,0.13,142.51,2023-11
ORD-01444,2023-04-13,South,Books,9,28.06,36.0,0.13,219.71,2023-04
ORD-01445,2023-01-27,East,Sports,3,81.54,37.0,0.08,225.05,2023-01
ORD-01446,2024-11-16,North,Electronics,11,56.98,44.0,0.06,589.17,2024-11
ORD-01447,2024-12-02,South,Home,7,55.17,35.0,0.3,270.33,2024-12
ORD-01448,2024-06-24,East,Books,9,188.06624999999997,37.0,0.09,1540.26,2024-06
ORD-01449,2023-03-17,East,Sports,1,95.08,40.0,0.05,90.33,2023-03
ORD-01450,2023-08-03,East,Books,9,50.56,31.0,0.22,354.93,2023-08
ORD-01451,2023-01-31,East,Books,4,17.77,30.0,0.25,53.31,2023-01
ORD-01452,2023-02-07,East,Sports,8,48.63,43.0,0.09,354.03,2023-02
ORD-01453,2023-06-29,West,Sports,9,66.39500000000001,37.0,0.19,484.02,2023-06
ORD-01454,2024-02-23,East,Books,3,32.85,21.0,0.19,79.83,2024-02
ORD-01455,2023-02-17,South,Clothing,3,33.67,48.0,0.42,58.59,2023-02
ORD-01456,2024-12-20,East,Home,1,117.94,32.0,0.29,83.74,2024-12
ORD-01457,2023-11-29,North,Books,7,21.19,57.0,0.45,81.58,2023-11
ORD-01458,2023-07-12,North,Electronics,9,110.84,21.0,0.13,867.88,2023-07
ORD-01459,2024-01-13,North,Books,5,83.89,36.0,0.34,276.84,2024-01
ORD-01460,2024-07-31,North,Home,2,83.12,30.0,0.2,132.99,2024-07
ORD-01461,2023-08-17,East,Sports,4,31.87,26.0,0.23,98.16,2023-08
ORD-01462,2023-02-04,North,Clothing,5,101.96,32.0,0.03,494.51,2023-02
ORD-01463,2023-02-07,East,Sports,11,29.14,59.0,0.24,243.61,2023-02
ORD-01464,2024-09-14,North,Home,2,147.94,40.0,0.09,269.25,2024-09
ORD-01465,2023-03-23,East,Home,4,119.63,28.0,0.06,449.81,2023-03
ORD-01466,2024-04-09,West,Books,8,163.32,16.0,0.06,1228.17,2024-04
ORD-01467,2023-10-09,East,Home,3,64.64,17.0,0.07,180.35,2023-10
ORD-01468,2024-07-22,East,Sports,10,56.95,32.0,0.27,415.74,2024-07
ORD-01469,2023-02-14,South,Electronics,11,47.73,30.0,0.49,267.77,2023-02
ORD-01470,2024-10-18,South,Books,5,188.06624999999997,35.0,0.22,733.46,2024-10
ORD-01471,2024-05-25,West,Sports,9,92.58,37.0,0.12,733.23,2024-05
ORD-01472,2023-11-25,East,Clothing,9,25.41,37.0,0.14,196.67,2023-11
ORD-01473,2023-06-01,North,Clothing,8,137.76,50.0,0.08,1013.91,2023-06
ORD-01474,2024-12-15,South,Home,3,55.5,57.0,0.23,128.21,2024-12
ORD-01475,2023-08-09,North,Books,1,6.31,37.0,0.18,5.17,2023-08
ORD-01476,2023-12-25,North,Sports,4,66.39500000000001,28.0,0.39,162.0,2023-12
ORD-01477,2023-10-16,North,Books,2,119.58,28.0,0.22,186.54,2023-10
ORD-01478,2023-06-18,South,Books,4,84.07,40.0,0.09,306.01,2023-06
ORD-01479,2023-11-01,West,Home,8,94.73,23.0,0.45,416.81,2023-11
ORD-01480,2023-04-21,South,Books,7,136.95,58.0,0.34,632.71,2023-04
ORD-01481,2023-01-02,North,Clothing,3,15.25,39.0,0.31,31.57,2023-01
ORD-01482,2023-07-31,North,Home,1,37.42,37.0,0.39,22.83,2023-07
ORD-01483,2023-03-23,South,Electronics,3,65.59,57.0,0.07,183.0,2023-03
ORD-01484,2023-10-31,West,Electronics,6,121.76,38.0,0.27,533.31,2023-10
ORD-01485,2024-09-22,South,Sports,9,29.01,43.0,0.41,154.04,2024-09
ORD-01486,2023-04-29,West,Sports,5,50.35,29.0,0.16,211.47,2023-04
ORD-01487,2023-01-01,West,Home,4,62.88,22.0,0.29,178.58,2023-01
ORD-01488,2023-03-23,North,Electronics,7,66.39500000000001,31.0,0.12,408.99,2023-03
ORD-01489,2024-01-07,East,Electronics,1,62.41,64.0,0.32,42.44,2024-01
ORD-01490,2023-07-20,West,Electronics,3,56.76,46.0,0.36,108.98,2023-07
ORD-01491,2023-12-24,South,Books,1,43.18,41.0,0.16,36.27,2023-12
ORD-01492,2023-01-22,North,Clothing,6,101.8,26.0,0.09,555.83,2023-01
ORD-01493,2023-09-01,West,Clothing,5,66.39500000000001,49.0,0.06,312.06,2023-09
ORD-01494,2023-10-27,West,Sports,7,104.61,22.0,0.28,527.23,2023-10
ORD-01495,2023-11-12,South,Sports,7,110.33,19.0,0.07,718.25,2023-11
ORD-01496,2024-02-07,East,Books,5,157.95,31.0,0.23,608.11,2024-02
ORD-01497,2024-07-24,North,Clothing,10,19.18,61.0,0.1,172.62,2024-07
ORD-01498,2023-12-08,West,Home,11,21.02,61.0,0.23,178.04,2023-12
ORD-01499,2024-09-06,South,Clothing,2,96.49,33.0,0.21,152.45,2024-09
ORD-01500,2024-01-23,North,Sports,11,46.04,30.0,0.17,420.35,2024-01
ORD-01501,2023-07-10,East,Electronics,3,42.03,18.0,0.02,123.57,2023-07
ORD-01502,2023-06-17,West,Books,3,37.63,39.0,0.17,93.7,2023-06
ORD-01503,2023-08-24,West,Home,6,106.87,40.0,0.27,468.09,2023-08
ORD-01504,2024-03-12,North,Books,1,188.06624999999997,47.0,0.15,159.86,2024-03
ORD-01505,2023-06-27,North,Home,5,109.97,49.0,0.17,456.38,2023-06
ORD-01506,2024-10-30,West,Electronics,3,44.59,37.0,0.06,125.74,2024-10
ORD-01507,2023-12-17,West,Books,6,103.54,45.0,0.25,465.93,2023-12
ORD-01508,2024-09-23,South,Books,9,20.49,30.0,0.19,149.37,2024-09
ORD-01509,2024-05-14,East,Home,11,5.01,44.0,0.04,52.91,2024-05
ORD-01510,2023-09-01,South,Clothing,3,54.11,32.0,0.17,134.73,2023-09
ORD-01511,2023-06-16,South,Clothing,6,15.26,44.0,0.2,73.25,2023-06
ORD-01512,2024-06-27,North,Home,6,46.1,43.0,0.16,232.34,2024-06
ORD-01513,2023-08-30,North,Clothing,5,70.34,39.0,0.15,298.95,2023-08
ORD-01514,2023-06-30,North,Clothing,7,188.06624999999997,48.0,0.22,1026.84,2023-06
ORD-01515,2024-11-11,West,Clothing,11,127.74,19.0,0.12,1236.52,2024-11
ORD-01516,2023-12-19,North,Electronics,5,15.54,25.0,0.21,61.38,2023-12
ORD-01517,2023-02-05,North,Sports,1,16.89,35.0,0.41,9.97,2023-02
ORD-01518,2023-12-28,South,Clothing,11,36.27,21.0,0.23,307.21,2023-12
ORD-01519,2023-12-03,North,Electronics,11,175.75,33.0,0.12,1701.26,2023-12
ORD-01520,2024-09-23,North,Electronics,4,16.19,34.0,0.17,53.75,2024-09
ORD-01521,2024-06-04,East,Sports,6,37.84,54.0,0.17,188.44,2024-06
ORD-01522,2023-05-20,South,Home,10,37.7,40.0,0.23,290.29,2023-05
ORD-01523,2023-04-20,East,Clothing,6,81.45,50.0,0.06,459.38,2023-04
ORD-01524,2024-03-17,West,Home,6,105.18,42.0,0.09,574.28,2024-03
ORD-01525,2023-02-04,North,Electronics,11,91.25,32.0,0.17,833.11,2023-02
ORD-01526,2023-08-22,West,Clothing,10,74.27,40.0,0.45,408.48,2023-08
ORD-01527,2023-04-12,West,Clothing,6,66.39500000000001,47.0,0.15,338.61,2023-04
ORD-01528,2023-01-16,West,Sports,2,66.88,52.0,0.45,73.57,2023-01
ORD-01529,2024-11-02,East,Electronics,5,139.33,36.0,0.15,592.15,2024-11
ORD-01530,2023-03-07,East,Home,8,167.98,37.0,0.05,1276.65,2023-03
ORD-01531,2023-01-07,East,Books,3,80.05,17.0,0.23,184.92,2023-01
ORD-01532,2024-11-12,East,Sports,6,15.68,34.0,0.25,70.56,2024-11
ORD-01533,2023-05-18,North,Home,8,80.93,37.0,0.23,498.53,2023-05
ORD-01534,2024-08-19,West,Clothing,1,56.64,60.0,0.14,48.71,2024-08
ORD-01535,2023-01-23,East,Clothing,7,17.92,45.0,0.13,109.13,2023-01
ORD-01536,2023-04-23,West,Clothing,9,27.71,30.0,0.2,199.51,2023-04
ORD-01537,2023-03-22,South,Books,3,31.86,25.0,0.03,92.71,2023-03
ORD-01538,2024-05-31,North,Clothing,7,96.7,50.0,0.1,609.21,2024-05
ORD-01539,2024-03-29,South,Books,8,163.71,25.0,0.36,838.2,2024-03
ORD-01540,2023-12-14,South,Books,1,87.55,26.0,0.19,70.92,2023-12
ORD-01541,2023-06-26,South,Sports,8,98.64,29.0,0.21,623.4,2023-06
ORD-01542,2023-03-06,South,Clothing,3,59.37,39.0,0.13,154.96,2023-03
ORD-01543,2024-02-21,North,Sports,5,41.56,45.0,0.03,201.57,2024-02
ORD-01544,2023-06-18,South,Home,8,89.08,52.0,0.1,641.38,2023-06
ORD-01545,2024-03-07,South,Books,1,74.91,37.0,0.38,46.44,2024-03
ORD-01546,2024-05-17,West,Books,1,34.13,38.0,0.05,32.42,2024-05
ORD-01547,2024-09-12,North,Sports,5,71.68,50.0,0.49,182.78,2024-09
ORD-01548,2023-12-28,South,Home,11,62.02,30.0,0.35,443.44,2023-12
ORD-01549,2023-01-04,North,Books,1,50.08,16.0,0.23,38.56,2023-01
ORD-01550,2023-07-25,South,Clothing,9,40.51,30.0,0.27,266.15,2023-07
ORD-01551,2024-09-15,South,Home,1,80.01,28.0,0.16,67.21,2024-09
ORD-01552,2024-01-25,East,Home,6,42.45,30.0,0.38,157.91,2024-01
ORD-01553,2024-03-28,West,Books,5,188.06624999999997,26.0,0.3,658.23,2024-03
ORD-01554,2023-12-01,North,Books,6,85.68,32.0,0.03,498.66,2023-12
ORD-01555,2023-04-29,East,Electronics,1,80.87,45.0,0.13,70.36,2023-04
ORD-01556,2024-10-17,North,Sports,9,55.13,59.0,0.16,416.78,2024-10
ORD-01557,2024-07-19,North,Books,4,47.05,17.0,0.17,156.21,2024-07
ORD-01558,2024-12-28,South,Electronics,9,12.54,23.0,0.35,73.36,2024-12
ORD-01559,2024-09-17,North,Sports,8,35.86,29.0,0.1,258.19,2024-09
ORD-01560,2023-08-01,East,Books,7,15.37,47.0,0.08,98.98,2023-08
ORD-01561,2023-07-05,East,Electronics,4,15.18,36.0,0.4,36.43,2023-07
ORD-01562,2023-07-01,East,Home,8,24.49,29.0,0.08,180.25,2023-07
ORD-01563,2024-11-02,South,Sports,11,130.49,47.0,0.14,1234.44,2024-11
ORD-01564,2024-02-12,East,Clothing,11,130.1,49.0,0.08,1316.61,2024-02
ORD-01565,2023-11-29,South,Sports,11,36.5,38.0,0.26,297.11,2023-11
ORD-01566,2024-12-08,North,Home,3,19.39,28.0,0.22,45.37,2024-12
ORD-01567,2024-03-17,North,Clothing,7,45.56,41.0,0.12,280.65,2024-03
ORD-01568,2024-10-26,East,Clothing,5,96.09,35.0,0.15,408.38,2024-10
ORD-01569,2024-12-20,West,Home,11,114.37,35.0,0.17,1044.2,2024-12
ORD-01570,2023-02-28,North,Books,11,71.0,32.0,0.17,648.23,2023-02
ORD-01571,2023-09-22,East,Sports,10,79.36,49.0,0.29,563.46,2023-09
ORD-01572,2024-06-20,West,Electronics,2,74.43,41.0,0.08,136.95,2024-06
ORD-01573,2024-08-17,West,Sports,4,16.37,50.0,0.24,49.76,2024-08
ORD-01574,2023-04-19,South,Home,8,21.04,54.0,0.01,166.64,2023-04
ORD-01575,2023-08-21,East,Electronics,9,167.81,44.0,0.27,1102.51,2023-08
ORD-01576,2024-02-05,East,Sports,4,70.78,32.0,0.16,237.82,2024-02
ORD-01577,2024-08-07,West,Clothing,2,9.77,50.0,0.04,18.76,2024-08
ORD-01578,2023-03-24,North,Books,2,82.46,44.0,0.14,141.83,2023-03
ORD-01579,2024-03-15,West,Books,8,30.7,69.0,0.14,211.22,2024-03
ORD-01580,2023-08-05,North,Electronics,5,120.11,42.0,0.2,480.44,2023-08
ORD-01581,2023-06-08,West,Clothing,6,112.26,46.0,0.01,666.82,2023-06
ORD-01582,2024-01-12,North,Books,9,92.74,41.0,0.39,509.14,2024-01
ORD-01583,2023-10-30,North,Clothing,1,70.25,37.0,0.1,63.22,2023-10
ORD-01584,2024-04-09,North,Electronics,9,138.28,35.0,0.05,1182.29,2024-04
ORD-01585,2023-08-21,South,Electronics,4,146.96,42.0,0.13,511.42,2023-08
ORD-01586,2024-08-24,North,Sports,11,31.32,44.0,0.14,296.29,2024-08
ORD-01587,2023-02-27,North,Electronics,11,92.1,52.0,0.09,921.92,2023-02
ORD-01588,2024-09-22,South,Electronics,6,40.84,42.0,0.1,220.54,2024-09
ORD-01589,2023-01-22,South,Home,4,27.89,32.0,0.03,108.21,2023-01
ORD-01590,2024-06-21,West,Electronics,3,146.88,34.0,0.25,330.48,2024-06
ORD-01591,2023-09-11,West,Books,2,101.58,22.0,0.04,195.03,2023-09
ORD-01592,2023-10-08,East,Home,11,74.11,37.0,0.12,717.38,2023-10
ORD-01593,2023-01-14,North,Books,3,33.69,32.0,0.33,67.72,2023-01
ORD-01594,2024-05-28,North,Home,5,149.53,50.0,0.08,687.84,2024-05
ORD-01595,2023-05-01,West,Books,6,30.36,41.0,0.21,143.91,2023-05
ORD-01596,2024-04-26,North,Books,8,25.2,42.0,0.12,177.41,2024-04
ORD-01597,2024-06-14,South,Home,10,66.39500000000001,37.0,0.24,504.6,2024-06
ORD-01598,2024-09-09,West,Electronics,7,96.07,29.0,0.26,497.64,2024-09
ORD-01599,2024-06-01,West,Clothing,9,48.8,26.0,0.25,329.4,2024-06
ORD-01600,2023-08-09,South,Electronics,7,188.06624999999997,59.0,0.35,855.7,2023-08
ORD-01601,2024-06-23,East,Electronics,5,69.5,39.0,0.09,316.23,2024-06
ORD-01602,2024-08-26,South,Clothing,2,40.72,52.0,0.13,70.85,2024-08
ORD-01603,2023-08-20,West,Clothing,3,44.14,55.0,0.22,103.29,2023-08
ORD-01604,2023-04-01,North,Electronics,5,179.37,33.0,0.05,852.01,2023-04
ORD-01605,2024-10-12,North,Clothing,1,58.24,43.0,0.14,50.09,2024-10
ORD-01606,2023-04-19,East,Home,4,143.75,39.0,0.08,529.0,2023-04
ORD-01607,2024-03-10,North,Electronics,6,14.68,24.0,0.5,44.04,2024-03
